region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr,pg,estimate_type
Europe & Central Asia,ECS,Romania,ROU,2022,national,EU-SILC,national,2022,income,3,2006 - 2023,3,0.014528088604,0.005835006444,0.0033201481,0.009480635547,30.341604400145,27.770442441087,0.214782411609,0.323030362908,0.272397666758,0.018761293542,0.039789976987,0.058822939144,0.073000170353,0.085969634127,0.098235078302,0.111753164634,0.131124637948,0.156156511857,0.226386593106,1.137954832178,1.874802112579,19048502,12076.3033811896,8315.93469511043,FALSE,micro,survey,15.185,0.203661804533,1.725586339894,
Europe & Central Asia,ECS,Romania,ROU,2023,national,EU-SILC,national,2023,income,3,2006 - 2023,3,0.007001521502,0.002530263749,0.001109343117,0.003374149298,32.655455456986,29.852414568081,0.1727869732,0.298289433165,0.247455042082,0.023992342191,0.045959858403,0.062579053739,0.075476739599,0.086328569854,0.09748151667,0.110960420265,0.127873429316,0.151419009857,0.217929060107,1.256270138889,1.874802112579,19061062,12340.8170509969,8520.18583379451,FALSE,micro,survey,16.226,0.174674320431,1.334851692671,
Europe & Central Asia,ECS,Russian Federation,RUS,1993,national,HBS,national,1993,consumption,0,1993 - 1996,3,0.06221,0.01216157884,0.003184109728,0.01416811897,15.802393733615,11.13068983473,0.358762217241,0.453854759986,0.402840255718,0.017505902608,0.029011772712,0.040188948374,0.051592915694,0.063839203043,0.077792861372,0.094963895757,0.11867593535,0.159322937022,0.347105628068,0.002618995872,25.755531311035,148458777,5798.91455078125,,FALSE,group,survey,6.865,0.2791,3.480134100158,
Europe & Central Asia,ECS,Russian Federation,RUS,1996,national,HBS,national,1996,consumption,0,1993 - 1996,3,0.07126,0.017542606852,0.00580306199,0.021495781349,15.908203064581,11.194725177961,0.377449776771,0.460986289421,0.394440622574,0.016067684637,0.028443351742,0.040078874236,0.051662117923,0.063865134556,0.077559028001,0.094204098721,0.116963674567,0.155696460394,0.355459575224,0.046923981911,25.755531311035,148160129,4686.86279296875,1836.556640625,FALSE,group,survey,6.897,0.27853,3.595698204555,
Europe & Central Asia,ECS,Russian Federation,RUS,1997,national,HBS,national,1997,consumption,1,1997 - 2014,3,0.027285582782,0.006517166704,0.002489373951,0.008547939696,14.528895210866,11.281386754035,0.251781117409,0.38409199114,0.330567613469,0.024119360675,0.038663396666,0.049468769661,0.060081883003,0.071450989091,0.084094625027,0.099804216582,0.121745411958,0.15665991281,0.293911434525,0.05385058378,25.755531311035,147915361,4760.33935546875,1928.20043945313,FALSE,micro,survey,6.941,0.233815548862,3.160319118588,
Europe & Central Asia,ECS,Russian Federation,RUS,1998,national,HBS,national,1998,consumption,1,1997 - 2014,3,0.03999406452,0.00970353744,0.003715519295,0.012695487322,13.069324766346,10.186704828485,0.248620030423,0.381370038729,0.342981001216,0.023691354744,0.038275735119,0.049124835887,0.059799588266,0.071591925357,0.085185813465,0.102006955321,0.124122418557,0.160003097021,0.286198276263,0.068759481635,25.755531311035,147670784,4515.50927734375,1867.98803710938,FALSE,micro,survey,6.393,0.247884043794,3.524144575383,
Europe & Central Asia,ECS,Russian Federation,RUS,1999,national,HBS,national,1999,consumption,1,1997 - 2014,3,0.072180953298,0.018752560523,0.007469435487,0.024842962118,10.411399536478,8.211842979043,0.240623924287,0.37443388519,0.341869789805,0.023972213642,0.038722415759,0.049655863563,0.060599732351,0.072422551203,0.086214161882,0.103426235998,0.126725713538,0.160912454552,0.277348657514,0.127718333424,25.755531311035,147214776,4819.38037109375,1820.30395507813,FALSE,micro,survey,5.406,0.271196834975,4.380020282491,
Europe & Central Asia,ECS,Russian Federation,RUS,2000,national,HBS,national,2000,consumption,1,1997 - 2014,3,0.051255441339,0.012532409215,0.004784334743,0.016366788669,11.40968742912,9.021667639911,0.234485323367,0.370927422944,0.336149192442,0.024867844732,0.039421079478,0.050194366942,0.060918088144,0.072717592016,0.086231813665,0.102895342321,0.125819909041,0.160697305629,0.276236658031,0.154282161293,25.755531311035,146596869,5323.66650390625,1958.11889648438,FALSE,micro,survey,5.811,0.257060981408,3.929416179252,
Europe & Central Asia,ECS,Russian Federation,RUS,2001,national,HBS,national,2001,consumption,1,1997 - 2014,3,0.031842057248,0.00759632983,0.002988762331,0.010161018362,12.842705066931,10.09934780615,0.23109687624,0.369249852816,0.330099368366,0.025785532912,0.040387712733,0.050890981882,0.061092109617,0.072325753824,0.085601658225,0.10170359643,0.123951492459,0.159724327502,0.278536834416,0.187417343025,25.755531311035,145976482,5618.95556640625,2148.7666015625,FALSE,micro,survey,6.35,0.235674434857,3.458009475081,
Europe & Central Asia,ECS,Russian Federation,RUS,2002,national,HBS,national,2002,consumption,1,1997 - 2014,3,0.020334956432,0.004236872891,0.001456520941,0.005385058335,14.23091971516,10.998625905434,0.233263147901,0.372837692864,0.337254955911,0.026246913002,0.040210108063,0.050285545009,0.060368545834,0.071317895439,0.084152668423,0.100728104572,0.124759410899,0.160481451597,0.281449357162,0.217008176459,25.755531311035,145306497,5910.171875,2337.51123046875,FALSE,micro,survey,6.799,0.224204074169,3.095439666039,
Europe & Central Asia,ECS,Russian Federation,RUS,2003,national,HBS,national,2003,consumption,1,1997 - 2014,3,0.021288027183,0.004641040771,0.001671412813,0.005998171628,15.674859612588,11.636039076044,0.268239602895,0.399715479535,0.363079000689,0.023745741502,0.037038559431,0.047038167969,0.056905656659,0.068046936137,0.081043399643,0.097594394262,0.121601032155,0.16379105825,0.303195053992,0.246658630062,25.755531311035,144648618,6370.45361328125,2524.30053710938,FALSE,micro,survey,7.118,0.233587372369,3.001245171731,
Europe & Central Asia,ECS,Russian Federation,RUS,2004,national,HBS,national,2004,consumption,1,1997 - 2014,3,0.018141246638,0.004296848772,0.001637447872,0.005631869832,16.90287997253,12.510393878262,0.274502222304,0.403158317809,0.369841269789,0.023179538281,0.036502727765,0.046444526798,0.056241028453,0.067626420245,0.081259223767,0.098384974351,0.122685174657,0.162793142461,0.30488324322,0.273516349397,25.755531311035,144067316,6856.67822265625,2836.80078125,FALSE,micro,survey,7.555,0.231743812625,2.823099194443,
Europe & Central Asia,ECS,Russian Federation,RUS,2005,national,HBS,national,2005,consumption,1,1997 - 2014,3,0.01415033536,0.003185844173,0.001159870158,0.004106125242,18.590595350534,13.400414537178,0.287197820655,0.412655988176,0.379448991383,0.022648522524,0.035737069102,0.045583042659,0.055230625995,0.066096863231,0.079379570151,0.096795067774,0.121277126111,0.164936980148,0.312315132306,0.308212724307,25.755531311035,143518814,7323.38525390625,3178.33056640625,FALSE,micro,survey,8,0.223152705791,2.609734445476,
Europe & Central Asia,ECS,Russian Federation,RUS,2006,national,HBS,national,2006,consumption,1,1997 - 2014,3,0.009109315653,0.001828548609,6.20169127e-4,0.002323075609,20.243348501434,14.746940644814,0.281728300871,0.409509405118,0.371183461947,0.023081931155,0.035863217327,0.045836428947,0.055919667163,0.066954417524,0.079751448042,0.096421861296,0.120817960319,0.162611638049,0.312741430178,0.338012764074,25.755531311035,143049637,7949.89697265625,3571.54052734375,FALSE,micro,survey,8.673,0.21904778311,2.367985398432,
Europe & Central Asia,ECS,Russian Federation,RUS,2007,national,HBS,national,2007,consumption,1,1997 - 2014,3,0.004455723529,8.47396533e-4,2.79714214e-4,0.001064987428,23.474907245035,16.558481355555,0.298935500354,0.422724726882,0.380495357793,0.022762051861,0.035091215592,0.044685383188,0.054249688231,0.064753006933,0.077333659829,0.093786078185,0.11796471708,0.161738166445,0.327636032655,0.36845858059,25.755531311035,142805114,8640.40625,4084.13037109375,FALSE,micro,survey,9.579,0.208138168274,2.08051399232,
Europe & Central Asia,ECS,Russian Federation,RUS,2008,national,HBS,national,2008,consumption,1,1997 - 2014,3,0.001833755255,4.16795082e-4,1.7190536e-4,5.77217922e-4,25.975233908388,18.472270752865,0.287454543292,0.415685837856,0.365993029614,0.024074620276,0.036459388267,0.045801942852,0.055267723528,0.065485213017,0.077757608854,0.0929773259,0.116880488337,0.16042927459,0.324866414378,0.420450889205,25.755531311035,142742366,9093.7001953125,4513.56640625,FALSE,micro,survey,10.536,0.192578170384,1.829789798005,
Europe & Central Asia,ECS,Russian Federation,RUS,2009,national,HBS,national,2009,consumption,1,1997 - 2014,3,0.001606628413,2.87895497e-4,8.9582544e-5,3.54123131e-4,24.781440366474,18.181121039263,0.262718041219,0.398456008944,0.346776166222,0.02572389501,0.038330661287,0.047924589969,0.057516501269,0.067673265087,0.079660250591,0.094534513978,0.11763129011,0.160182856364,0.310822176336,0.469422200194,25.755531311035,142785348,8381.8681640625,4280.787109375,FALSE,micro,survey,10.391,0.186574583626,1.83654480865,
Europe & Central Asia,ECS,Russian Federation,RUS,2010,national,HBS,national,2010,consumption,1,1997 - 2014,3,0.001922926267,3.75642541e-4,1.30842144e-4,4.75333169e-4,26.655919976458,19.69824152422,0.259861121654,0.395489775983,0.351043461102,0.025459956045,0.038611145073,0.048015239003,0.057431483741,0.068057199813,0.080236423767,0.096549683009,0.119669470476,0.159856186796,0.306113212279,0.501574768438,25.755531311035,142849468,8755.1201171875,4511.7265625,FALSE,micro,survey,11.149,0.182201151945,1.711103451714,
Europe & Central Asia,ECS,Russian Federation,RUS,2011,national,HBS,national,2011,consumption,1,1997 - 2014,3,9.72011853e-4,1.68050917e-4,5.2333315e-5,2.07967618e-4,27.697958152592,20.308820144425,0.261405785443,0.397493144004,0.347060225888,0.025811942714,0.038745761718,0.048133461513,0.057329482019,0.067615364746,0.079703410871,0.095195120046,0.117696785051,0.158709417287,0.311059254034,0.543910025434,25.755531311035,143018195,9120.8203125,4808.04150390625,FALSE,micro,survey,11.454,0.175511508039,1.639614022553,
Europe & Central Asia,ECS,Russian Federation,RUS,2012,national,HBS,national,2012,consumption,1,1997 - 2014,3,9.35445212e-4,1.42401889e-4,4.1730249e-5,1.74071634e-4,29.143821965506,20.963125245113,0.274960855429,0.407148269235,0.352656989814,0.025303581922,0.038097152832,0.047036928116,0.056164601165,0.066413329198,0.078635341777,0.094050236948,0.115860524433,0.156758636325,0.321679667283,0.571512059346,25.755531311035,143378447,9464.0107421875,5156.87841796875,FALSE,micro,survey,11.782,0.174177726829,1.587186194553,
Europe & Central Asia,ECS,Russian Federation,RUS,2013,national,HBS,national,2013,consumption,1,1997 - 2014,3,5.87344415e-4,5.1027574e-5,1.018222e-5,5.7601649e-5,29.768959197805,21.299550845071,0.276595447816,0.408844243493,0.353320235492,0.025628653618,0.038073464137,0.046829579395,0.055861131483,0.06598587116,0.077974215993,0.093623590661,0.115971237308,0.155567126821,0.324485129424,0.610115774869,25.755531311035,143805638,9601.537109375,5403.04736328125,FALSE,micro,survey,11.95,0.173290658396,1.551484836346,
Europe & Central Asia,ECS,Russian Federation,RUS,2014,national,HBS,national,2014,consumption,1,1997 - 2014,3,5.44481777e-4,8.4766814e-5,2.2538194e-5,9.9549515e-5,29.230082943887,21.344446337703,0.263477969696,0.398812218933,0.336794936472,0.026470412094,0.039353483078,0.04837335629,0.057411527303,0.067504533506,0.079365044888,0.094733732075,0.115548588057,0.152526819172,0.318712503538,0.657827906342,25.755531311035,144237223,9493.8125,5413.140625,FALSE,micro,survey,11.972,0.165436392671,1.542959463989,
Europe & Central Asia,ECS,Russian Federation,RUS,2014,national,VNDN,national,2014,income,3,2014 - 2023,3,0.003835113181,0.001584613954,9.29774485e-4,0.002682535112,42.621524868804,34.546079403403,0.241474968514,0.3688619521,0.320985547976,0.022437793371,0.039660104778,0.051295332235,0.062594086826,0.07456452768,0.087812240248,0.102955783621,0.12449901173,0.159325250062,0.274855869449,0.657827906342,25.755531311035,144237223,9493.8125,5413.140625,FALSE,micro,survey,18.573,0.181589152086,1.151706923042,
Europe & Central Asia,ECS,Russian Federation,RUS,2015,national,HBS,national,2015,consumption,2,2015 - 2020,3,8.84338143e-4,1.29263806e-4,3.0586866e-5,1.48477264e-4,26.906235776913,20.277619833401,0.234723334437,0.377105383404,0.324281915402,0.027875382821,0.041387731328,0.050920801601,0.060165632425,0.070000833953,0.081848784474,0.097100885267,0.118016689942,0.156147027657,0.296536230532,0.760017489604,25.755531311035,144640716,9277.7138671875,4887.48388671875,FALSE,micro,survey,11.439,0.159826328167,1.607942994261,
Europe & Central Asia,ECS,Russian Federation,RUS,2015,national,VNDN,national,2015,income,3,2014 - 2023,3,0.003812024231,0.001671010187,0.001021748015,0.002925505365,39.168790153402,31.849976038389,0.236956290697,0.365167399782,0.328872456956,0.022349396541,0.039257672543,0.051417561719,0.062779922586,0.074792999961,0.088516159635,0.105421406016,0.126323192238,0.161301176706,0.267840512054,0.760017489604,25.755531311035,144640716,9277.7138671875,4887.48388671875,FALSE,micro,survey,17.225,0.187557263573,1.248104267102,
Europe & Central Asia,ECS,Russian Federation,RUS,2016,national,HBS,national,2016,consumption,2,2015 - 2020,3,6.39630127e-4,1.35426687e-4,5.4552864e-5,1.8694154e-4,26.144949893757,20.147491191957,0.223972100814,0.368484993358,0.3216056201,0.028452518646,0.041782743111,0.051504850599,0.06080553106,0.071313536822,0.083337541555,0.098715950576,0.120553752274,0.157386406899,0.286147168457,0.81354124828,25.755531311035,145015460,9269.3193359375,4749.95703125,FALSE,micro,survey,11.374,0.16629113537,1.630824080361,
Europe & Central Asia,ECS,Russian Federation,RUS,2016,national,VNDN,national,2016,income,3,2014 - 2023,3,0.003577479715,0.001326415333,7.3525148e-4,0.002131106807,37.753806068502,30.293491995549,0.236837839261,0.367203065457,0.330482115277,0.022983411043,0.039364836612,0.051224119483,0.062429327769,0.074108609702,0.087323222087,0.103991335269,0.126589356559,0.161695262984,0.270290518493,0.81354124828,25.755531311035,145015460,9269.3193359375,4749.95703125,FALSE,micro,survey,16.447,0.183958046438,1.256452301516,
Europe & Central Asia,ECS,Russian Federation,RUS,2017,national,HBS,national,2017,consumption,2,2015 - 2020,3,0.001011744725,1.74461814e-4,5.2081778e-5,2.11774921e-4,26.19899067059,19.891004131037,0.229324705267,0.372390709646,0.320923967662,0.028639407402,0.041861487873,0.051461666111,0.060516616553,0.070426109589,0.082893329637,0.097118337536,0.119406037789,0.157422200357,0.290254807151,0.84350662113,25.755531311035,145293260,9418.9140625,4915.56982421875,FALSE,micro,survey,11.246,0.158900775782,1.632762105199,
Europe & Central Asia,ECS,Russian Federation,RUS,2017,national,VNDN,national,2017,income,3,2014 - 2023,3,0.003919813834,0.001518152892,9.45165126e-4,0.002741475631,36.578516806107,29.923006540239,0.220890736375,0.354539967073,0.314180410739,0.024244949237,0.041135708947,0.053098145336,0.064227723954,0.075831316109,0.088698807043,0.104140808876,0.125704283145,0.160944556088,0.261973701264,0.84350662113,25.755531311035,145293260,9418.9140625,4915.56982421875,FALSE,micro,survey,16.262,0.175693257947,1.282815432389,
Europe & Central Asia,ECS,Russian Federation,RUS,2018,national,HBS,national,2018,consumption,2,2015 - 2020,3,9.52315668e-4,1.34450855e-4,3.688016e-5,1.60454654e-4,26.542816172412,20.084057612705,0.231616223229,0.374730062328,0.31603971014,0.028911317974,0.042044674086,0.05121984267,0.060412627225,0.070284525205,0.081975913168,0.096749774142,0.117166227217,0.152418151009,0.298816947304,0.867785423718,25.755531311035,145398106,9674.787109375,5118.5234375,FALSE,micro,survey,11.342,0.156376627589,1.61161881308,
Europe & Central Asia,ECS,Russian Federation,RUS,2018,national,VNDN,national,2018,income,3,2014 - 2023,3,0.001737644834,7.92429786e-4,4.80198114e-4,0.001364781579,37.376572714756,30.528303481492,0.214081368305,0.35280126907,0.313474216511,0.025628271681,0.041533783821,0.053057660801,0.063879339571,0.075513843065,0.088552892889,0.103905999916,0.124848278316,0.159984876894,0.263095053046,0.867785423718,25.755531311035,145398106,9674.787109375,5118.5234375,FALSE,micro,survey,16.564,0.170673292725,1.192526827602,
Europe & Central Asia,ECS,Russian Federation,RUS,2019,national,HBS,national,2019,consumption,2,2015 - 2020,3,7.63530189e-4,1.24331822e-4,2.6521858e-5,1.40645624e-4,27.633638374452,20.839460241811,0.235483101996,0.37736861985,0.315947947085,0.02890799028,0.041655092453,0.050969338361,0.060165536682,0.07005378924,0.081588787784,0.096857932599,0.11709455797,0.150912472623,0.301794502008,0.906593026445,25.755531311035,145453291,9882.0244140625,5307.7236328125,FALSE,micro,survey,11.72,0.157472660507,1.553027468175,
Europe & Central Asia,ECS,Russian Federation,RUS,2019,national,VNDN,national,2019,income,3,2014 - 2023,3,0.002628609366,9.96064907e-4,5.48440458e-4,0.001584328811,37.92106605434,30.765001131864,0.220270165843,0.356744667433,0.310773124027,0.025253359258,0.041542990777,0.053109491127,0.063691152906,0.075010603501,0.087721335296,0.103179689014,0.123580925415,0.157970848691,0.268939604014,0.906593026445,25.755531311035,145453291,9882.0244140625,5307.7236328125,FALSE,micro,survey,16.683,0.169555145094,1.188840198439,
Europe & Central Asia,ECS,Russian Federation,RUS,2020,national,HBS,national,2020,consumption,2,2015 - 2020,3,4.16804007e-4,4.7068567e-5,1.093093e-5,5.4193542e-5,26.266544980773,20.292101833124,0.214279913684,0.36068242064,0.297069653647,0.030704315979,0.043976582153,0.053248978139,0.062349329556,0.072007579022,0.082992421916,0.097297353513,0.117098903502,0.149948511296,0.290376024924,0.937255779253,25.755531311035,145245148,9632.3251953125,5001.39599609375,FALSE,micro,survey,11.446,0.144915774168,1.574994703068,
Europe & Central Asia,ECS,Russian Federation,RUS,2020,national,VNDN,national,2020,income,3,2014 - 2023,3,0.001387044016,4.67668948e-4,2.40921542e-4,7.09514001e-4,37.858579155612,30.972457461835,0.192406619495,0.337148960238,0.294701783841,0.028705187594,0.044929085719,0.055576058255,0.065690236355,0.076254582000999993,0.08834435143,0.103528033539,0.123772509906,0.155912051538,0.257287903663,0.937255779253,25.755531311035,145245148,9632.3251953125,5001.39599609375,FALSE,micro,survey,16.786,0.143661649614,1.102295623229,
Europe & Central Asia,ECS,Russian Federation,RUS,2021,national,VNDN,national,2021,income,3,2014 - 2023,3,0.00225971227,9.79702844e-4,5.91274818e-4,0.00169751769,38.467581163212,30.971083558544,0.211263174393,0.351442241658,0.309417322467,0.026857059972,0.042608330652,0.053544176895,0.064041234061,0.074949312997,0.087158418197,0.103177910459,0.124094915045,0.157271881478,0.266296760243,1,25.755531311035,144746762,10231.318359375,5516.67138671875,FALSE,micro,survey,16.786,0.157909625123,1.153812546725,
Europe & Central Asia,ECS,Russian Federation,RUS,2022,national,VNDN,national,2022,income,3,2014 - 2023,3,0.001165990388,5.15215775e-4,3.16478624e-4,8.6769387e-4,37.919479003383,30.723535137139,0.192559356467,0.339058401442,0.295854540816,0.030373504212,0.044778263649,0.054873980224,0.064997764915,0.075520444324,0.087484584767,0.102844968033,0.123084782845,0.154111621418,0.261930085613,1.137436736801,25.755531311035,144236933,10119.0625,5457.3486328125,FALSE,micro,survey,16.662,0.141311165403,1.09522291663,
Europe & Central Asia,ECS,Russian Federation,RUS,2023,national,VNDN,national,2023,income,3,2014 - 2023,3,9.12474814e-4,4.49949692e-4,2.71170437e-4,7.35551917e-4,41.11273767597,33.620175070459,0.180668880874,0.330062453101,0.297063825701,0.031261652574,0.045411909224,0.055419945774,0.06579450813,0.076352549723,0.088332858855,0.103170394177,0.124265938724,0.158991760774,0.250998482045,1.204155610021,25.755531311035,143826130,10562.0263671875,5880.666015625,FALSE,micro,survey,18.11,0.136928040152,0.990788243024,
Sub-Saharan Africa,SSF,Rwanda,RWA,1984,rural,ENBCM,rural,1984.5,consumption,0,1984,3,0.73525,0.263708689564,0.117424387731,0.355406999891,2.652554208912,2.202546281322,0.132674244075,0.288985946701,0.237278193622,0.044049414886,0.05293296865,0.061290736882,0.069610680149,0.078369464631,0.088182737421,0.100075768345,0.116245933654,0.143396115303,0.245846180078,0.066130556801,291.597686767578,5901973,396.15353757109,245.312932586863,FALSE,micro,survey,3,0.73525,13.37120356317,
Sub-Saharan Africa,SSF,Rwanda,RWA,2000,national,EICV-I,national,2000.38,consumption,1,2000 - 2016,3,0.823138299843,0.440335922498,0.275184383075,0.733117953808,2.399131631063,1.493308464431,0.400279550288,0.485202514198,0.381903275804,0.020115366819,0.032004600585,0.040188361914,0.048495700207,0.057268510624,0.068432659294,0.082266710942,0.102485090023,0.140809960257,0.407933039335,0.286178667831,291.597686767578,8241732.940000009,333.355090143084,312.442918512027,FALSE,micro,survey,3,0.823138299843,22.757566746364,
Sub-Saharan Africa,SSF,Rwanda,RWA,2005,national,EICV-II,national,2005.75,consumption,1,2000 - 2016,3,0.741606109001,0.369801335879,0.221443246445,0.599521683554,3.108520759521,1.800162788162,0.466204820456,0.520211423075,0.411806220067,0.017328518234,0.028195082042,0.036664771842,0.044647941359,0.053537870183,0.063248124469,0.077587721459,0.098770078653,0.141334471693,0.438685420068,0.417725937493,291.597686767578,9238066.5,446.029809636404,372.884807623366,FALSE,micro,survey,3,0.741606109001,19.506987068931,
Sub-Saharan Africa,SSF,Rwanda,RWA,2010,national,EICV-III,national,2010.83,consumption,1,2000 - 2016,3,0.701623254235,0.306868870365,0.166333928925,0.461724212556,3.304508359145,2.084927033847,0.374862130443,0.472219151074,0.368139567955,0.022897337957,0.033516055909,0.041435535335,0.049587849521,0.058392745245,0.068793976619,0.082295518486,0.102558766116,0.142796136574,0.397726078238,0.587690173296,291.597686767578,10530182.399999982,583.371416419483,463.021689140199,FALSE,micro,survey,3,0.701623254235,15.695863674243,
Sub-Saharan Africa,SSF,Rwanda,RWA,2013,national,EICV-IV,national,2013.75,consumption,1,2000 - 2016,3,0.652409959218,0.263789138005,0.135108010856,0.385159197414,3.522250104298,2.316090473756,0.341659256007,0.451115657827,0.34742384656,0.024102749143,0.035535814969,0.044013153489,0.05247858442,0.061210576619,0.071147648974,0.084925926874,0.10471014718,0.142579949681,0.379295448651,0.723243524269,291.597686767578,11296902.75,666.408788783175,521.160404611679,FALSE,micro,survey,3,0.652409959218,14.058648978136,
Sub-Saharan Africa,SSF,Rwanda,RWA,2016,national,EICV-V,national,2016.77,consumption,1,2000 - 2016,3,0.638438186686,0.257939193533,0.132271493988,0.37682779302,3.504961855241,2.354733151072,0.318522802208,0.43709510821500003,0.361874897699,0.024365027813,0.035874971073,0.044754510191,0.053355370519,0.062356934602,0.073258536624,0.08789559182,0.10991839787,0.151938819211,0.356281840276,0.866458547597,291.597686767578,12136998.289999995,759.606288155109,602.459225767963,FALSE,micro,survey,3,0.638438186686,13.853254124608,
Sub-Saharan Africa,SSF,Rwanda,RWA,2023,national,EICV7,national,2023.77,consumption,2,2023,3,0.385504912143,0.102022318776,0.038141656136,0.130557542394,4.895171774429,3.510244947847,0.256435382975,0.393644476498,0.298625516674,0.030896165549,0.042797172653,0.050649509271,0.058369055229,0.066971464679,0.077191034265,0.089900151036,0.107618072808,0.141514849084,0.334092525427,1.373155172119,291.597686767578,14187084.919999994,1004.33216650024,753.747461016108,FALSE,micro,survey,3.055,0.399203907386,8.772481842862,
Sub-Saharan Africa,SSF,Sudan,SDN,2009,national,NBHS,national,2009,consumption,0,2009,3,0.130892984012,0.035049637921,0.014310605004,0.046702344299,7.550668902869,6.093970048239,0.213185461288,0.353953369912,0.313888347123,0.026394589697,0.041834833713,0.052743798445,0.063777557194,0.074954355499,0.087864097799,0.103726012964,0.124974734792,0.156897908351,0.266832111546,0.005448336557,119.240694812505,34569113,1301.34729003906,989.704650878906,FALSE,micro,survey,4.347,0.293925974661,5.703258514835,
Sub-Saharan Africa,SSF,Sudan,SDN,2014,national,NBHS,national,2014,consumption,1,2014,3,0.100999562123,0.021995412675,0.007433486289,0.027604922117,7.372383612484,5.915067430955,0.196968716369,0.342429421871,0.275480463088,0.031745517078,0.046554412329,0.05601400503,0.064651670019,0.074674991221,0.086294228945,0.099657234257,0.116864968308,0.145786868204,0.27775610461,0.019848935375,119.240694812505,38823318,1307.3896484375,1091.87915039063,FALSE,micro,survey,4.258,0.270016848116,5.452413829843,
Sub-Saharan Africa,SSF,Senegal,SEN,1991,national,EP,national,1991.25,consumption,0,1991,3,0.77326,0.448366160348,0.305945828618,0.817428520728,2.553449495537,1.469486048359,0.517911677618,0.540419365642,0.511985310916,0.013704723667,0.021466944625,0.030066017832,0.039771104755,0.051123481881,0.065047302427,0.083321851277,0.110049213829,0.158370412318,0.427078947389,0.464247605076,226.576278686523,7999412.5,988.63221583773,713.073046880095,FALSE,group,survey,3,0.77326,27.036834931713,
Sub-Saharan Africa,SSF,Senegal,SEN,1994,national,ESAM,national,1994.33,consumption,1,1994,3,0.72205,0.31459045795,0.169498850417,0.468440754618,2.763094896773,2.052650037829,0.253065313677,0.392451966194,0.326387952684,0.029012317091,0.038870877378,0.048436525759,0.058187720491,0.068652309234,0.080570241073,0.095231876204,0.115477557874,0.150199644083,0.315360930813,0.625896789469,226.576278686523,8698005.589999983,934.692068072302,677.661190830781,FALSE,group,survey,3,0.72205,15.752910558114,
Sub-Saharan Africa,SSF,Senegal,SEN,2001,national,ESAM-II,national,2001.31,consumption,2,2001,3,0.638954739759,0.259034024564,0.131490479693,0.374427379234,3.309625983141,2.330082802718,0.282081469743,0.412294355568,0.344108485633,0.027184754417,0.038515442745,0.046914338492,0.055586037838,0.065149801964,0.077141589848,0.092403565509,0.113169032752,0.149552761113,0.334382675321,0.73285617209,226.576278686523,10291456.319999985,1067.36886550595,801.922462744403,FALSE,micro,survey,3,0.638954739759,13.759415086781,
Sub-Saharan Africa,SSF,Senegal,SEN,2005,national,ESPS-I,national,2005.8,consumption,3,2005 - 2011,3,0.535722245806,0.20373845673,0.102684173015,0.298090681655,3.739893794895,2.823756349652,0.260837132114,0.39212895437,0.347472840649,0.024046627152,0.038405354822,0.04820870268,0.058500009601,0.069331772925,0.082442096877,0.098706706026,0.123172768244,0.156803093288,0.300382868385,0.773692226803,226.576278686523,11447169.599999988,1119.0505307548,821.813225519195,FALSE,micro,survey,3,0.535722245806,12.446816660508,
Sub-Saharan Africa,SSF,Senegal,SEN,2011,national,ESPS-II,national,2011.29,consumption,3,2005 - 2011,3,0.532875211498,0.206834701738,0.105506565005,0.30536306903,3.794679572626,2.818489531357,0.275773295438,0.402743614945,0.356247990025,0.023110446769,0.03757206813,0.046775309587,0.056719532986,0.068499139376,0.081116282602,0.096471114503,0.120540105908,0.158773352591,0.310422647549,0.907004888785,226.576278686523,13060860.419999989,1139.74447892639,854.556583923644,FALSE,micro,survey,3,0.532875211498,12.658510518215,
Sub-Saharan Africa,SSF,Senegal,SEN,2018,national,EHCVM,national,2018.5,consumption,4,2018 - 2021,3,0.191496989358,0.041098673848,0.013595263618,0.051008519598,6.746502294878,5.000535770919,0.240858950376,0.383147842399,0.326507365548,0.029631698134,0.041065681061,0.049666162333,0.058766869889,0.068824349804,0.080563887209,0.096128337712,0.115943955016,0.151656908536,0.307752150308,0.956164072331,226.576278686523,16133710,1355.09610863712,938.253979066732,FALSE,micro,survey,3.8,0.322554463876,6.378956284835,
Sub-Saharan Africa,SSF,Senegal,SEN,2021,national,EHCVM,national,2021.71,consumption,4,2018 - 2021,3,0.178874715861,0.042038164155,0.014264022216,0.052328237497,6.512769454549,5.03561783278,0.214701274296,0.361577212421,0.303625555465,0.030213758975,0.042889958975,0.053011571167,0.062158444354,0.072389209351,0.083631469258,0.098073951963,0.118420404226,0.150928821183,0.288282410547,1.024223570013,226.576278686523,17526334.560000017,1414.5395109385,952.034634760375,FALSE,micro,survey,3.818,0.314870164309,6.374511713998,
