iso3,Country,year,pop,rgdpe,region,gdp_per_capita
EGY,Egypt,1974,37.969667,69261.96875,MENA,1824.1394834987623
EGY,Egypt,1975,38.875327,71448.328125,MENA,1837.883656258377
EGY,Egypt,1976,39.795557,72536.125,MENA,1822.7191794300052
EGY,Egypt,1977,40.74887,77282.4296875,MENA,1896.5539335814713
EGY,Egypt,1978,41.761431,80710.7109375,MENA,1932.6615253557761
EGY,Egypt,1979,42.818628,80261.1015625,MENA,1874.4435613980907
EGY,Egypt,1980,43.950413,82512.171875,MENA,1877.3924121031582
EGY,Egypt,1981,45.147224,93603.5625,MENA,2073.296079067896
EGY,Egypt,1982,46.407611,94070.2734375,MENA,2027.0440863137728
EGY,Egypt,1983,47.786402,99903.7109375,MENA,2090.6305299465735
EGY,Egypt,1984,49.247334,109551.515625,MENA,2224.516673836598
EGY,Egypt,1985,50.734968,116029.9453125,MENA,2286.9817383643563
EGY,Egypt,1986,52.206295,117256.375,MENA,2246.0198525867427
EGY,Egypt,1987,53.674435,121003.8671875,MENA,2254.4041159911603
EGY,Egypt,1988,55.187681,117799.4296875,MENA,2134.5240016064454
EGY,Egypt,1989,56.710642,128876.90625,MENA,2272.5347783930924
EGY,Egypt,1990,58.396618,144204.625,MENA,2469.4002827355516
EGY,Egypt,1991,60.028997,169328.65625,MENA,2820.7810343724386
EGY,Egypt,1992,61.48066,182246.5,MENA,2964.289908403716
EGY,Egypt,1993,62.915681,219290.3125,MENA,3485.463544454045
EGY,Egypt,1994,64.285589,246532.515625,MENA,3834.9577169620393
EGY,Egypt,1995,65.652622,280327.03125,MENA,4269.852790494796
EGY,Egypt,1996,67.028048,337376.0,MENA,5033.355588693259
EGY,Egypt,1997,68.43174,350168.96875,MENA,5117.054874682421
EGY,Egypt,1998,69.943294,349683.53125,MENA,4999.5290649308
EGY,Egypt,1999,71.520954,365243.15625,MENA,5106.799278012986
EGY,Egypt,2000,73.083284,381561.5625,MENA,5220.914299636562
EGY,Egypt,2001,74.652029,395184.8125,MENA,5293.691515069202
EGY,Egypt,2002,76.239137,439105.6875,MENA,5759.5836571444925
EGY,Egypt,2003,77.853548,452802.25,MENA,5816.077258290142
EGY,Egypt,2004,79.477443,470366.875,MENA,5918.243683305212
EGY,Egypt,2005,81.101004,484808.84375,MENA,5977.840221928695
EGY,Egypt,2006,82.700403,537129.3125,MENA,6494.88143969504
EGY,Egypt,2007,84.276225,615365.8125,MENA,7301.772385984304
EGY,Egypt,2008,85.864789,699926.9375,MENA,8151.501280693766
EGY,Egypt,2009,87.501636,794371.0,MENA,9078.355974967142
EGY,Egypt,2010,89.196072,898609.0,MENA,10074.535569234484
EGY,Egypt,2011,91.093059,1002060.0625,MENA,11000.399739567425
EGY,Egypt,2012,93.161001,1174419.875,MENA,12606.346672895883
EGY,Egypt,2013,95.333553,1174891.375,MENA,12324.00700517267
EGY,Egypt,2014,97.528654,1149980.0,MENA,11791.20138374923
EGY,Egypt,2015,99.597342,1210753.625,MENA,12156.485310622045
EGY,Egypt,2016,101.644589,1184254.875,MENA,11650.938693844293
EGY,Egypt,2017,103.696057,1198915.125,MENA,11561.819799956329
EGY,Egypt,2018,105.682094,1357322.375,MENA,12843.447017618708
EGY,Egypt,2019,107.553158,1470832.625,MENA,13675.401562825335
EGY,Egypt,2020,109.315124,1625116.75,MENA,14866.348685658537
EGY,Egypt,2021,110.957008,1644345.625,MENA,14819.66443255211
EGY,Egypt,2022,112.61825,1740342.0,MENA,15453.463359624217
EGY,Egypt,2023,114.535772,1824768.75,MENA,15931.867556626763
ESP,Spain,1950,28.0101476903608,119818.046875,Southern Europe,4277.665658872384
ESP,Spain,1951,28.2447517089075,139872.078125,Southern Europe,4952.144014807847
ESP,Spain,1952,28.4961373622851,146051.171875,Southern Europe,5125.297159337113
ESP,Spain,1953,28.7499179443772,140586.546875,Southern Europe,4889.980804362448
ESP,Spain,1954,29.0057203184363,158872.875,Southern Europe,5477.294590716265
ESP,Spain,1955,29.2635654258107,167162.46875,Southern Europe,5712.306970037265
ESP,Spain,1956,29.5234723040895,179597.953125,Southern Europe,6083.225959167501
ESP,Spain,1957,29.7854504720672,187976.75,Southern Europe,6311.02592107125
ESP,Spain,1958,30.0495265823686,195994.125,Southern Europe,6522.369810478096
ESP,Spain,1959,30.3157139613061,192181.84375,Southern Europe,6339.347441900728
ESP,Spain,1960,30.583519535321,213017.28125,Southern Europe,6965.100305214568
ESP,Spain,1961,30.8457318656451,236826.859375,Southern Europe,7677.7837662127085
ESP,Spain,1962,31.0994191635503,259835.9375,Southern Europe,8355.00933742639
ESP,Spain,1963,31.3706819637539,284859.6875,Southern Europe,9080.442938063337
ESP,Spain,1964,31.6811241224169,299845.65625,Southern Europe,9464.489173155174
ESP,Spain,1965,32.024126269794,316904.59375,Southern Europe,9895.807650774621
ESP,Spain,1966,32.3909006547359,343297.0625,Southern Europe,10598.564892014087
ESP,Spain,1967,32.7884473987712,363313.34375,Southern Europe,11080.529045227551
ESP,Spain,1968,33.1767418744822,388774.375,Southern Europe,11718.28073024328
ESP,Spain,1969,33.5029128892965,425610.03125,Southern Europe,12703.6724435377
ESP,Spain,1970,33.812723,444049.90625,Southern Europe,13132.627805515694
ESP,Spain,1971,34.157451,467636.28125,Southern Europe,13690.608273140755
ESP,Spain,1972,34.539867,507860.6875,Southern Europe,14703.60865894475
ESP,Spain,1973,34.926524,546070.0625,Southern Europe,15634.824195502535
ESP,Spain,1974,35.361762,559366.875,Southern Europe,15818.410717203515
ESP,Spain,1975,35.795769,567536.75,Southern Europe,15854.855639503094
ESP,Spain,1976,36.17628,595335.4375,Southern Europe,16456.513425371544
ESP,Spain,1977,36.55127,620996.8125,Southern Europe,16989.746525907307
ESP,Spain,1978,36.904967,647327.375,Southern Europe,17540.386230395492
ESP,Spain,1979,37.230372,659687.625,Southern Europe,17719.07154191207
ESP,Spain,1980,37.537565,669233.1875,Southern Europe,17828.359071772502
ESP,Spain,1981,37.812713,626326.375,Southern Europe,16563.91000032185
ESP,Spain,1982,38.047101,607205.4375,Southern Europe,15959.308897148301
ESP,Spain,1983,38.253244,589859.0625,Southern Europe,15419.844196743157
ESP,Spain,1984,38.437482,581569.6875,Southern Europe,15130.275378080176
ESP,Spain,1985,38.601321,576573.125,Southern Europe,14936.616417868187
ESP,Spain,1986,38.735705,619396.5,Southern Europe,15990.324688811006
ESP,Spain,1987,38.85201,668857.9375,Southern Europe,17215.529840026295
ESP,Spain,1988,38.952264,721466.0,Southern Europe,18521.79888696585
ESP,Spain,1989,39.029558,775516.125,Southern Europe,19869.96944725841
ESP,Spain,1990,39.084979,829095.1875,Southern Europe,21212.629729185734
ESP,Spain,1991,39.201759,874308.6875,Southern Europe,22302.792267561257
ESP,Spain,1992,39.420346,904318.5625,Southern Europe,22940.401449038523
ESP,Spain,1993,39.651621,908459.4375,Southern Europe,22911.02897155201
ESP,Spain,1994,39.858721,950594.3125,Southern Europe,23849.092209958264
ESP,Spain,1995,40.052738,1006666.375,Southern Europe,25133.52208280992
ESP,Spain,1996,40.237372,1042803.0,Southern Europe,25916.280019480397
ESP,Spain,1997,40.423826,1115602.0,Southern Europe,27597.635117467606
ESP,Spain,1998,40.61744,1205898.875,Southern Europe,29689.18954518059
ESP,Spain,1999,40.812857,1255028.375,Southern Europe,30750.809113902513
ESP,Spain,2000,41.019774,1326001.75,Southern Europe,32325.9155450247
ESP,Spain,2001,41.245599,1387129.75,Southern Europe,33630.97599819074
ESP,Spain,2002,41.755704,1453820.875,Southern Europe,34817.30005079066
ESP,Spain,2003,42.506543,1463632.0,Southern Europe,34433.09892314696
ESP,Spain,2004,43.234566,1531256.875,Southern Europe,35417.4221385731
ESP,Spain,2005,43.958885,1590076.25,Southern Europe,36171.89676216765
ESP,Spain,2006,44.695448,1734758.75,Southern Europe,38812.87306931122
ESP,Spain,2007,45.516507,1886432.25,Southern Europe,41445.01356398021
ESP,Spain,2008,46.235054,1921767.5,Southern Europe,41565.1617926087
ESP,Spain,2009,46.63518,1884437.5,Southern Europe,40408.06747180991
ESP,Spain,2010,46.840471,1852193.0,Southern Europe,39542.5784680944
ESP,Spain,2011,46.998043,1819693.25,Southern Europe,38718.48983158724
ESP,Spain,2012,47.018323,1793150.625,Southern Europe,38137.27310095683
ESP,Spain,2013,46.860389,1755652.375,Southern Europe,37465.59540937657
ESP,Spain,2014,46.720188,1763107.0,Southern Europe,37737.583590203016
ESP,Spain,2015,46.683686,1876815.5,Southern Europe,40202.813034086466
ESP,Spain,2016,46.732771,1961830.375,Southern Europe,41979.75709593596
ESP,Spain,2017,46.868596,2039282.375,Southern Europe,43510.63503161051
ESP,Spain,2018,47.092821,2050988.875,Southern Europe,43552.04957885194
ESP,Spain,2019,47.435119,2187129.25,Southern Europe,46107.80569560709
ESP,Spain,2020,47.679489,1917825.75,Southern Europe,40223.28657926682
ESP,Spain,2021,47.735664,2059644.875,Southern Europe,43146.878086790624
ESP,Spain,2022,47.828382,2139254.5,Southern Europe,44727.72045686179
ESP,Spain,2023,47.911579,2239046.75,Southern Europe,46732.894150702065
EST,Estonia,1990,1.570303,19960.51171875,Eastern Europe & FSU,12711.24854168272
EST,Estonia,1991,1.565383,21947.849609375,Eastern Europe & FSU,14020.753776791367
EST,Estonia,1992,1.540212,16391.068359375,Eastern Europe & FSU,10642.085868292806
EST,Estonia,1993,1.504342,15719.853515625,Eastern Europe & FSU,10449.654078411026
EST,Estonia,1994,1.475714,15194.8759765625,Eastern Europe & FSU,10296.626566233363
EST,Estonia,1995,1.452777,16653.755859375,Eastern Europe & FSU,11463.394491635674
EST,Estonia,1996,1.434651,17519.091796875,Eastern Europe & FSU,12211.396218923628
EST,Estonia,1997,1.421496,18812.498046875,Eastern Europe & FSU,13234.295451323816
EST,Estonia,1998,1.411203,19438.462890625,Eastern Europe & FSU,13774.391700290462
EST,Estonia,1999,1.403578,19657.322265625,Eastern Europe & FSU,14005.151310169438
EST,Estonia,2000,1.396997,21151.322265625,Eastern Europe & FSU,15140.56384203044
EST,Estonia,2001,1.388171,22209.64453125,Eastern Europe & FSU,15999.213736095913
EST,Estonia,2002,1.379435,23728.015625,Eastern Europe & FSU,17201.256764544905
EST,Estonia,2003,1.37085,25059.666015625,Eastern Europe & FSU,18280.385173888466
EST,Estonia,2004,1.362676,27153.46484375,Eastern Europe & FSU,19926.574507623234
EST,Estonia,2005,1.354848,29440.619140625,Eastern Europe & FSU,21729.831789709988
EST,Estonia,2006,1.34688,32726.16015625,Eastern Europe & FSU,24297.75492712788
EST,Estonia,2007,1.340705,37252.5625,Eastern Europe & FSU,27785.801127018993
EST,Estonia,2008,1.337074,37467.609375,Eastern Europe & FSU,28022.09105479577
EST,Estonia,2009,1.334528,33700.23828125,Eastern Europe & FSU,25252.55242396563
EST,Estonia,2010,1.331448,35086.98046875,Eastern Europe & FSU,26352.49778342827
EST,Estonia,2011,1.327358,40680.9921875,Eastern Europe & FSU,30648.093571967773
EST,Estonia,2012,1.322616,42815.37109375,Eastern Europe & FSU,32371.732304576686
EST,Estonia,2013,1.317919,42958.07421875,Eastern Europe & FSU,32595.382735016337
EST,Estonia,2014,1.314452,44430.9765625,Eastern Europe & FSU,33801.90114397483
EST,Estonia,2015,1.314576,45383.21484375,Eastern Europe & FSU,34523.081848253736
EST,Estonia,2016,1.315849,47484.8359375,Eastern Europe & FSU,36086.84274373427
EST,Estonia,2017,1.317425,50735.78515625,Eastern Europe & FSU,38511.327139116074
EST,Estonia,2018,1.321965,53256.21875,Eastern Europe & FSU,40285.64958225066
EST,Estonia,2019,1.326822,57401.42578125,Eastern Europe & FSU,43262.340978104075
EST,Estonia,2020,1.329669,56430.09375,Eastern Europe & FSU,42439.20385449311
EST,Estonia,2021,1.331749,59910.9140625,Eastern Europe & FSU,44986.640922951694
EST,Estonia,2022,1.350091,59838.6875,Eastern Europe & FSU,44321.9660748794
EST,Estonia,2023,1.367196,58142.65234375,Eastern Europe & FSU,42526.932746840976
FIN,Finland,1950,4.00889839907523,28791.67578125,Nordic,7181.941998802376
FIN,Finland,1951,4.04729807850488,34263.08203125,Nordic,8465.668049808475
FIN,Finland,1952,4.09049807549094,34649.57421875,Nordic,8470.746979777365
FIN,Finland,1953,4.13939818135447,33419.7890625,Nordic,8073.586448637944
FIN,Finland,1954,4.1868982939384,37362.4296875,Nordic,8923.65351735236
FIN,Finland,1955,4.23489813164394,40964.43359375,Nordic,9673.062331217887
FIN,Finland,1956,4.28169824758808,41730.73828125,Nordic,9746.305290139795
FIN,Finland,1957,4.32399797641615,41524.140625,Nordic,9603.182252045448
FIN,Finland,1958,4.35979794080481,41506.09375,Nordic,9520.187475096163
FIN,Finland,1959,4.39469811387243,44663.90625,Nordic,10163.13409765568
FIN,Finland,1960,4.4295978101031,49216.83984375,Nordic,11110.904861722527
FIN,Finland,1961,4.46100181466733,54237.2109375,Nordic,12158.078653806742
FIN,Finland,1962,4.49144117808557,55207.66796875,Nordic,12291.749080031745
FIN,Finland,1963,4.52330723765249,56488.1328125,Nordic,12488.237001078942
FIN,Finland,1964,4.54854192578233,59378.375,Nordic,13054.375659027737
FIN,Finland,1965,4.56373013625288,63383.40234375,Nordic,13888.507964187364
FIN,Finland,1966,4.58086717933027,65133.53515625,Nordic,14218.60372860071
FIN,Finland,1967,4.60574185556431,66607.140625,Nordic,14461.761582345365
FIN,Finland,1968,4.62646709667607,69402.2421875,Nordic,15001.131692336625
FIN,Finland,1969,4.62378298149527,76807.40625,Nordic,16611.377860377328
FIN,Finland,1970,4.606305,83107.6640625,Nordic,18042.153974280904
FIN,Finland,1971,4.612127,84443.5234375,Nordic,18309.01955594458
FIN,Finland,1972,4.639548,89939.7734375,Nordic,19385.460272746397
FIN,Finland,1973,4.665914,96669.1875,Nordic,20718.16743729096
FIN,Finland,1974,4.690355,99396.421875,Nordic,21191.66286453797
FIN,Finland,1975,4.711168,98879.6171875,Nordic,20988.34454375221
FIN,Finland,1976,4.725337,99185.0859375,Nordic,20990.05551085563
FIN,Finland,1977,4.738584,98269.671875,Nordic,20738.193493035047
FIN,Finland,1978,4.752246,100615.7109375,Nordic,21172.24380587621
FIN,Finland,1979,4.764439,109018.1640625,Nordic,22881.637074690218
FIN,Finland,1980,4.77935,113282.2578125,Nordic,23702.440250766318
FIN,Finland,1981,4.799848,113148.6875,Nordic,23573.38971984113
FIN,Finland,1982,4.826882,114821.5234375,Nordic,23787.92840543854
FIN,Finland,1983,4.855788,116237.4921875,Nordic,23937.92566469129
FIN,Finland,1984,4.881825,119384.34375,Nordic,24454.859350755098
FIN,Finland,1985,4.902261,120921.6796875,Nordic,24666.51198039027
FIN,Finland,1986,4.918255,126404.46875,Nordic,25701.080718669527
FIN,Finland,1987,4.932257,132367.109375,Nordic,26837.026005538642
FIN,Finland,1988,4.946628,143210.03125,Nordic,28951.04124466202
FIN,Finland,1989,4.964526,152329.359375,Nordic,30683.56563647768
FIN,Finland,1990,4.986575,152141.515625,Nordic,30510.223073953563
FIN,Finland,1991,5.01388,139060.953125,Nordic,27735.197716139992
FIN,Finland,1992,5.042148,133837.984375,Nordic,26543.842896916154
FIN,Finland,1993,5.06659,132481.078125,Nordic,26147.97686905789
FIN,Finland,1994,5.088458,141197.359375,Nordic,27748.555529985704
FIN,Finland,1995,5.107922,154445.625,Nordic,30236.48853682574
FIN,Finland,1996,5.124717,156912.625,Nordic,30618.788315530397
FIN,Finland,1997,5.139925,173064.3125,Nordic,33670.591010569224
FIN,Finland,1998,5.153548,189145.546875,Nordic,36702.005467883486
FIN,Finland,1999,5.165516,197938.640625,Nordic,38319.238702387134
FIN,Finland,2000,5.176202,208732.578125,Nordic,40325.431295957926
FIN,Finland,2001,5.187971,211575.703125,Nordic,40781.974904061724
FIN,Finland,2002,5.200546,211923.5625,Nordic,40750.25247349028
FIN,Finland,2003,5.212955,209243.203125,Nordic,40139.07718846604
FIN,Finland,2004,5.228148,220749.25,Nordic,42223.22130130976
FIN,Finland,2005,5.246082,223040.15625,Nordic,42515.56804678234
FIN,Finland,2006,5.266247,231807.046875,Nordic,44017.50371279585
FIN,Finland,2007,5.28871,252168.265625,Nordic,47680.4864749627
FIN,Finland,2008,5.313377,263763.78125,Nordic,49641.45801248434
FIN,Finland,2009,5.338856,251333.984375,Nordic,47076.374484533764
FIN,Finland,2010,5.36335,255766.84375,Nordic,47687.889798353644
FIN,Finland,2011,5.388241,269853.25,Nordic,50081.88200936076
FIN,Finland,2012,5.413971,265590.34375,Nordic,49056.47698334549
FIN,Finland,2013,5.439053,258250.046875,Nordic,47480.70056956606
FIN,Finland,2014,5.461684,255247.5,Nordic,46734.21237845324
FIN,Finland,2015,5.479717,261014.703125,Nordic,47632.88015147498
FIN,Finland,2016,5.495469,269682.5,Nordic,49073.609549976536
FIN,Finland,2017,5.508396,278693.8125,Nordic,50594.36767073391
FIN,Finland,2018,5.515736,283637.03125,Nordic,51423.2427458457
FIN,Finland,2019,5.521759,296801.6875,Nordic,53751.29329259027
FIN,Finland,2020,5.529612,297275.375,Nordic,53760.620998362996
FIN,Finland,2021,5.541075,306502.71875,Nordic,55314.667054678015
FIN,Finland,2022,5.569299,309515.3125,Nordic,55575.27302807768
FIN,Finland,2023,5.601185,300309.875,Nordic,53615.417987443725
FJI,Fiji,1960,0.401039790386835,1364.98132324219,Oceania,3403.6057168431
FJI,Fiji,1961,0.415324766106124,1406.20739746094,Oceania,3385.801936746592
FJI,Fiji,1962,0.43011850987824,1433.09875488281,Oceania,3331.8695242585545
FJI,Fiji,1963,0.444989735645978,1715.46789550781,Oceania,3855.0729558233916
FJI,Fiji,1964,0.459459240055234,1958.71984863281,Oceania,4263.098176885815
FJI,Fiji,1965,0.472506478875818,1572.0283203125,Oceania,3326.9984446618632
FJI,Fiji,1966,0.483268910378415,1630.10815429688,Oceania,3373.0871555971876
FJI,Fiji,1967,0.494484019046028,1740.87524414063,Oceania,3520.5894975113124
FJI,Fiji,1968,0.504679555806533,1934.04455566406,Oceania,3832.2229093929627
FJI,Fiji,1969,0.51589463408905,2031.39123535156,Oceania,3937.608769547535
FJI,Fiji,1970,0.531188,2266.57055664063,Oceania,4266.98373577835
FJI,Fiji,1971,0.541121,2426.001953125,Oceania,4483.2892331382445
FJI,Fiji,1972,0.550499,2618.71264648438,Oceania,4756.979842805128
FJI,Fiji,1973,0.559222,2920.232421875,Oceania,5221.955541582771
FJI,Fiji,1974,0.567489,3182.97900390625,Oceania,5608.88229358851
FJI,Fiji,1975,0.575906,3487.8447265625,Oceania,6056.274333940782
FJI,Fiji,1976,0.585534,3502.38232421875,Oceania,5981.518279414603
FJI,Fiji,1977,0.597805,3720.15551757813,Oceania,6223.025096106807
FJI,Fiji,1978,0.612091,3851.109375,Oceania,6291.726842904078
FJI,Fiji,1979,0.626862,4480.8330078125,Oceania,7148.037379538878
FJI,Fiji,1980,0.641975,4563.7216796875,Oceania,7108.877572627439
FJI,Fiji,1981,0.657471,4177.0380859375,Oceania,6353.189853145614
FJI,Fiji,1982,0.673414,4099.341796875,Oceania,6087.402098671842
FJI,Fiji,1983,0.689835,4036.68823242188,Oceania,5851.672113508129
FJI,Fiji,1984,0.706716,4256.4140625,Oceania,6022.806986823562
FJI,Fiji,1985,0.723761,4404.8447265625,Oceania,6086.048746150318
FJI,Fiji,1986,0.739306,4404.6494140625,Oceania,5957.816403576462
FJI,Fiji,1987,0.75054,4460.4111328125,Oceania,5942.935929880487
FJI,Fiji,1988,0.758697,4574.63818359375,Oceania,6029.598355593538
FJI,Fiji,1989,0.766321,4653.48681640625,Oceania,6072.503319635309
FJI,Fiji,1990,0.773316,5009.02587890625,Oceania,6477.333818136764
FJI,Fiji,1991,0.779656,4882.77783203125,Oceania,6262.733605630239
FJI,Fiji,1992,0.785346,5089.91748046875,Oceania,6481.114668526675
FJI,Fiji,1993,0.790369,5168.1484375,Oceania,6538.905799063476
FJI,Fiji,1994,0.794771,5390.75390625,Oceania,6782.776304432346
FJI,Fiji,1995,0.798746,5515.35400390625,Oceania,6905.016117647225
FJI,Fiji,1996,0.803789,5791.76806640625,Oceania,7205.582642218605
FJI,Fiji,1997,0.812139,5560.91845703125,Oceania,6847.249617406934
FJI,Fiji,1998,0.822258,5500.67724609375,Oceania,6689.7217735719805
FJI,Fiji,1999,0.831828,5829.66357421875,Oceania,7008.256002705788
FJI,Fiji,2000,0.840909,5663.29931640625,Oceania,6734.735050292303
FJI,Fiji,2001,0.849596,5674.30322265625,Oceania,6678.82525654105
FJI,Fiji,2002,0.858049,5775.49462890625,Oceania,6730.9613191161
FJI,Fiji,2003,0.866286,5730.58154296875,Oceania,6615.115034721501
FJI,Fiji,2004,0.874366,5908.51806640625,Oceania,6757.4883588866105
FJI,Fiji,2005,0.882379,5868.1162109375,Oceania,6650.335299159998
FJI,Fiji,2006,0.890365,6250.55859375,Oceania,7020.220464360123
FJI,Fiji,2007,0.897832,6454.44287109375,Oceania,7188.920500821702
FJI,Fiji,2008,0.903399,6816.01123046875,Oceania,7544.851422758659
FJI,Fiji,2009,0.907239,7099.41845703125,Oceania,7825.301223857495
FJI,Fiji,2010,0.910419,7722.458984375,Oceania,8482.313071646133
FJI,Fiji,2011,0.912989,8443.548828125,Oceania,9248.248147704955
FJI,Fiji,2012,0.914918,9059.0634765625,Oceania,9901.503169204781
FJI,Fiji,2013,0.916352,9520.490234375,Oceania,10389.555797744753
FJI,Fiji,2014,0.917585,11094.08203125,Oceania,12090.522437975773
FJI,Fiji,2015,0.918578,12203.0224609375,Oceania,13284.688356282755
FJI,Fiji,2016,0.919166,12251.896484375,Oceania,13329.362143916333
FJI,Fiji,2017,0.918759,12738.455078125,Oceania,13864.8493001157
FJI,Fiji,2018,0.91718,12828.4228515625,Oceania,13986.810496917182
FJI,Fiji,2019,0.914899,12653.3095703125,Oceania,13830.280249855448
FJI,Fiji,2020,0.914963,10480.625,Oceania,11454.698168122646
FJI,Fiji,2021,0.916711,9568.5703125,Oceania,10437.935524391001
FJI,Fiji,2022,0.919422,11447.31640625,Oceania,12450.557422217436
FJI,Fiji,2023,0.924145,12670.822265625,Oceania,13710.859514064352
FRA,France,1950,42.5903941539223,358704.78125,Western Europe,8422.199145507688
FRA,France,1951,42.9351446594794,374942.90625,Western Europe,8732.77379693697
FRA,France,1952,43.2574149253536,387427.625,Western Europe,8956.32865876423
FRA,France,1953,43.56940610832,406084.28125,Western Europe,9320.399737384858
FRA,France,1954,43.8965102180152,428467.78125,Western Europe,9760.862062200018
FRA,France,1955,44.2934700580594,452064.125,Western Europe,10206.11219684164
FRA,France,1956,44.7336899343862,475212.9375,Western Europe,10623.155348843917
FRA,France,1957,45.2294627130605,501723.09375,Western Europe,11092.837802053351
FRA,France,1958,45.7318729515901,517120.375,Western Europe,11307.657911745766
FRA,France,1959,46.2075193623552,535094.5625,Western Europe,11580.248623689073
FRA,France,1960,46.6636546216973,579026.625,Western Europe,12408.514285779254
FRA,France,1961,47.2085950434109,607742.125,Western Europe,12873.548226570769
FRA,France,1962,48.1709044433883,647667.125,Western Europe,13445.193368979717
FRA,France,1963,48.8824347901769,688960.75,Western Europe,14094.239637556866
FRA,France,1964,49.4413417724958,736215.1875,Western Europe,14890.679765280081
FRA,France,1965,49.886983960587,771066.9375,Western Europe,15456.274889441665
FRA,France,1966,50.3409029120902,812159.8125,Western Europe,16133.199158510652
FRA,France,1967,50.7370182624235,853268.5625,Western Europe,16817.475518303014
FRA,France,1968,51.1216814151824,890594.6875,Western Europe,17421.075810614988
FRA,France,1969,51.55829023822,954881.5625,Western Europe,18520.427230772468
FRA,France,1970,52.007169,1010720.1875,Western Europe,19434.24737270356
FRA,France,1971,52.499553,1071620.5,Western Europe,20411.992841158095
FRA,France,1972,52.962356,1131958.75,Western Europe,21372.892663611867
FRA,France,1973,53.392161,1219119.0,Western Europe,22833.29569672222
FRA,France,1974,53.746571,1249451.375,Western Europe,23247.09003296229
FRA,France,1975,54.002853,1253032.875,Western Europe,23203.08660359111
FRA,France,1976,54.232383,1313959.875,Western Europe,24228.326367292397
FRA,France,1977,54.486467,1365644.5,Western Europe,25063.92091819791
FRA,France,1978,54.73403,1439182.625,Western Europe,26294.110355111803
FRA,France,1979,54.979851,1499104.125,Western Europe,27266.427568164927
FRA,France,1980,55.274184,1512517.625,Western Europe,27363.90690091418
FRA,France,1981,55.603353,1467545.375,Western Europe,26393.109332813077
FRA,France,1982,55.951076,1465335.0,Western Europe,26189.57676524398
FRA,France,1983,56.284239,1451067.375,Western Europe,25781.0605736359
FRA,France,1984,56.600527,1432806.75,Western Europe,25314.37118951207
FRA,France,1985,56.921294,1422995.25,Western Europe,24999.348222828525
FRA,France,1986,57.237984,1493138.125,Western Europe,26086.490485059712
FRA,France,1987,57.565186,1536555.75,Western Europe,26692.44827941666
FRA,France,1988,57.910872,1624697.5,Western Europe,28055.1379022578
FRA,France,1989,58.26677,1697365.75,Western Europe,29130.939470301855
FRA,France,1990,58.604902,1752421.75,Western Europe,29902.30663639707
FRA,France,1991,58.919182,1770983.5,Western Europe,30057.842622458676
FRA,France,1992,59.235822,1801769.5,Western Europe,30416.89030667963
FRA,France,1993,59.515843,1795924.75,Western Europe,30175.57442645986
FRA,France,1994,59.747877,1844189.875,Western Europe,30866.199229137463
FRA,France,1995,59.973548,1889151.0,Western Europe,31499.737184133246
FRA,France,1996,60.195176,1921456.75,Western Europe,31920.444090071273
FRA,France,1997,60.416198,2038836.75,Western Europe,33746.52522821777
FRA,France,1998,60.657507,2174188.25,Western Europe,35843.679661941926
FRA,France,1999,60.987091,2257527.5,Western Europe,37016.48107793828
FRA,France,2000,61.404918,2387058.5,Western Europe,38874.060543489366
FRA,France,2001,61.843576,2474442.0,Western Europe,40011.30206312778
FRA,France,2002,62.281563,2516460.75,Western Europe,40404.58570379809
FRA,France,2003,62.710292,2397495.25,Western Europe,38231.28825488486
FRA,France,2004,63.156878,2467092.75,Western Europe,39062.93072307976
FRA,France,2005,63.617228,2519720.25,Western Europe,39607.51402120193
FRA,France,2006,64.060149,2614524.25,Western Europe,40813.58365245139
FRA,France,2007,64.470141,2775842.0,Western Europe,43056.242113694156
FRA,France,2008,64.842856,2820596.75,Western Europe,43498.959237699215
FRA,France,2009,65.186042,2796821.75,Western Europe,42905.22425030806
FRA,France,2010,65.510017,2870613.25,Western Europe,43819.4551224128
FRA,France,2011,65.836675,2977157.75,Western Europe,45220.35400481571
FRA,France,2012,66.16917,3002521.5,Western Europe,45376.44192907362
FRA,France,2013,66.513021,2978669.0,Western Europe,44783.24627594348
FRA,France,2014,66.841142,2989263.75,Western Europe,44721.913189334795
FRA,France,2015,67.080971,3062349.5,Western Europe,45651.53804944177
FRA,France,2016,67.260373,3121818.5,Western Europe,46413.93380319196
FRA,France,2017,67.469032,3189251.0,Western Europe,47269.84966969735
FRA,France,2018,67.706406,3241286.25,Western Europe,47872.66732190747
FRA,France,2019,67.917133,3547725.5,Western Europe,52236.09041329821
FRA,France,2020,68.104157,3354157.5,Western Europe,49250.40772474432
FRA,France,2021,68.291492,3491557.75,Western Europe,51127.27292588657
FRA,France,2022,68.48668,3534123.75,Western Europe,51603.08179634346
FRA,France,2023,68.655641,3569986.75,Western Europe,51998.447585683454
GBR,United Kingdom,1950,50.1556530972022,557527.875,Western Europe,11115.952850210224
GBR,United Kingdom,1951,50.3187482885271,565491.3125,Western Europe,11238.183216670646
GBR,United Kingdom,1952,50.4588277063044,572660.0625,Western Europe,11349.0560231238
GBR,United Kingdom,1953,50.6219190807514,606508.6875,Western Europe,11981.147663179374
GBR,United Kingdom,1954,50.7940182869683,629196.75,Western Europe,12387.221393772395
GBR,United Kingdom,1955,50.9751215080773,653489.5625,Western Europe,12819.774493258457
